video_id,title,category_id,publish_time,views,likes,comment_count,region,language,publish_hour,like_ratio,comment_ratio,engagement_score,title_sentiment,viral
pDgBfCumyyI,WEDNESDAY Season 3 Teaser Trailer (2026),1,2026-02-23 14:06:49+00:00,55146,829,70,GB,en,14,0.015032821963515033,0.0012693577050012694,0.0163021796685163,0.0,0
aK7D_NJLq9A,Exploring The Biggest POIs In HumanitZ 1.0...,20,2026-02-24 05:41:23+00:00,90696,481,12,GB,en,5,0.005303431242833201,0.00013231013495633765,0.005435741377789538,0.0,0
QWFIz75ad6I,NCT JNJM 엔시티 제노재민 'BOTH SIDES' MV,10,2026-02-23 09:00:09+00:00,1120429,150852,8543,GB,ko,9,0.1346377146610807,0.007624758016795352,0.14226247267787606,0.0,1
C7VFe2YNFm8,DC Next Level - Trailer,24,2026-02-23 18:00:12+00:00,174662,10251,484,GB,en,18,0.05869049936448684,0.0027710664025374725,0.06146156576702431,0.0,0
eZLhOnt2m7k,"""That Isn't Me, Bro""",20,2026-02-23 14:12:24+00:00,608567,37256,2975,GB,en,14,0.061219224834734715,0.004888533226415497,0.06610775806115021,0.0,0
x7BRgtIIEOw,Iyaz - Replay (Lyrics),10,2026-02-20 11:35:44+00:00,133020,377,1,GB,en,11,0.002834160276650128,7.517666516313336e-06,0.002841677943166441,0.0,0
wY1V7rEAQ3o,"Subedaar - Official Trailer | Anil Kapoor, Radhikka Madan, Aditya Rawal, Mona Singh, Saurabh Shukla",24,2026-02-23 13:48:08+00:00,921603,15401,759,GB,id,13,0.016711100115776534,0.0008235650274575929,0.017534665143234127,0.0,1
A6OkzhlKpNc,JAKEY'S LOVELY WORLD! (EPISODE 5),22,2026-02-23 18:06:42+00:00,19955,608,143,GB,de,18,0.030468554247055874,0.0071661237785016286,0.037634678025557505,0.625,0
_YSESHSMN28,Bella Kay - iloveitiloveitiloveit (Lyrics),22,2026-02-22 17:10:09+00:00,17241,227,3,GB,fi,17,0.013166289658372484,0.00017400382808421786,0.013340293486456703,0.0,0
CJ0pnRhIN5M,THE NEXT CHAPTER | WWE 2K26 Official Island Trailer | 2K,20,2026-02-23 15:00:19+00:00,53182,2405,408,GB,en,15,0.04522206761686285,0.007671768643526005,0.052893836260388856,0.0,0
ZTP18-zeEnQ,#1 MACHINE Kicks Off Your Monday,20,2026-02-24 07:27:55+00:00,73125,539,0,GB,en,7,0.007370940170940171,0.0,0.007370940170940171,0.0,0
r29wbK8LKs8,Dolly Parton & Kenny Rogers - Islands In The Stream (Lyrics),10,2026-02-18 19:45:58+00:00,73986,139,3,GB,en,19,0.001878733814505447,4.054821182385857e-05,0.0019192820263293055,0.0,0
SArhNp6p4jM,AVENGERS DOOMSDAY TRAILER & Post Credit Deleted Scene Breakdown,24,2026-02-22 23:19:26+00:00,352245,8064,643,GB,en,23,0.022893156751692713,0.0018254340019020852,0.0247185907535948,0.0,0
-33ryrb9U2E,100 Drops - [ONLY WINS] (7),20,2026-02-24 07:36:21+00:00,30464,652,2,GB,en,7,0.021402310924369748,6.565126050420168e-05,0.02146796218487395,0.15,0
2XAAyOf9sEo,Jessie Ware - The Way We Were (BAFTA Film Awards 2026),10,2026-02-23 17:50:12+00:00,20112,1589,129,GB,en,17,0.07900755767700875,0.006414081145584725,0.08542163882259347,0.0,0
MTYB31KJyds,"Yeah, I Saw the Toy Story 5 Trailer",1,2026-02-23 16:00:22+00:00,35734,2554,806,GB,en,16,0.07147254715397101,0.022555549336766106,0.09402809649073711,0.0,0
Pyhc9bO_cfw,12000+ Knocks (Stella Montis PvP),20,2026-02-24 04:50:17+00:00,263032,1908,8,GB,sv,4,0.007253870251528331,3.0414550320873507e-05,0.0072842848018492045,0.0,0
KEBbwRTf8mw,YoungBoy Never Broke Again - Another Episode [Official Video],10,2026-02-23 02:00:25+00:00,544013,55498,5082,GB,en,2,0.1020159444719152,0.00934168852582567,0.11135763299774086,0.0,0
T0_XURcUI48,I Found YouTubers First Avatars…,20,2026-02-23 17:07:58+00:00,186038,2655,619,GB,en,17,0.014271277910964426,0.003327277222932949,0.017598555133897374,0.25,0
0ow_72pR0BU,Lord Huron - The Night We Met,10,2026-02-16 18:32:34+00:00,466959,0,10,GB,en,18,0.0,2.141515636276418e-05,2.141515636276418e-05,0.0,0
wEaRzkbiQWQ,The ARC Raiders Huge Update is Nearly Upon us!,20,2026-02-23 19:19:57+00:00,116092,909,1,GB,en,19,0.00782999689901113,8.613857974709713e-06,0.00783861075698584,0.26249999999999996,0
KxlLElx3DHc,Adele - Easy On Me (Lyrics),10,2026-02-18 17:04:15+00:00,127392,201,3,GB,en,17,0.0015778070836473248,2.354935945742276e-05,0.0016013564431047475,0.43333333333333335,0
xPaKRV76Tlc,Shrouded Sky Update | ARC Raiders,20,2026-02-23 17:01:23+00:00,355726,16909,1434,GB,en,17,0.04753377599613185,0.004031192547072747,0.0515649685432046,0.0,0
Geh1ZEjkaeM,"ITZY ""THAT'S A NO NO"" (FULL CAM VER.) @ 'TUNNEL VISION' in SEOUL",24,2026-02-23 11:00:11+00:00,317975,31715,1179,GB,en,11,0.09974054564038053,0.0037078386665618367,0.10344838430694236,-0.175,0
xN1dx1nI5S0,【MINECRAFT】 Phoebe and Nimi's Adventures in Minecraft | Ep. 4 (SEASON FINALE),20,2026-02-24 02:24:03+00:00,65824,4354,123,GB,en,2,0.06614608653378706,0.0018686193485658725,0.06801470588235294,0.0,0
WdpDrR6GWgc,The Race,10,2026-02-21 15:26:24+00:00,31167,1126,160,GB,en,15,0.036127955850739565,0.005133634934385728,0.04126159078512529,0.0,0
6fSBpIM6lb8,🔴LIVE - Warzone Solos Challenges All Night,20,2026-02-24 06:01:34+00:00,86443,954,4,GB,en,6,0.011036174126302882,4.627326677695129e-05,0.011082447393079833,0.0,0
mK491w1UUuw,Ian Chan 陳卓賢《無名指》（ Ring Finger ）Official Music Video,10,2026-02-23 13:00:36+00:00,43367,6928,569,GB,en,13,0.15975280743422418,0.013120575552839717,0.1728733829870639,0.0,0
IdeA-KNqG3M,"give your prime, not to infume, but to me",20,2026-02-24 05:57:02+00:00,126577,1709,28,GB,en,5,0.013501663019347908,0.0002212092244246585,0.013722872243772565,0.0,0
FQgkFcSDBzE,The Script - The Man Who Can't Be Moved (Lyrics),10,2026-02-22 08:15:01+00:00,299319,441,13,GB,en,8,0.0014733444919968327,4.3431923800360154e-05,0.001516776415797193,0.0,0
EBu_vKrq4iU,CHAMPIONS LEAGUE DRAFT DECIDES OUR TEAM,20,2026-02-22 21:10:59+00:00,128003,3948,455,GB,de,21,0.030843027116551954,0.003554604188964321,0.03439763130551628,0.0,0
8sAVQWKgMjg,Baby Keem - Birds & the Bees (Official Video),10,2026-02-23 20:15:01+00:00,381910,48359,3230,CA,en,20,0.1266240737346495,0.008457489984551335,0.13508156371920085,0.0,0
_Q-i5CA0ogM,"Character Trailer - ""Varka: The Code of Chivalry"" | Genshin Impact #GenshinImpact #Varka",20,2026-02-24 04:00:27+00:00,197902,43823,3267,CA,en,4,0.22143788339683276,0.01650817071075583,0.2379460541075886,0.0,0
RXFy3z5AUuo,The Dumbest Game We've Ever Played,20,2026-02-23 22:28:00+00:00,711696,35775,1189,CA,en,22,0.0502672489377487,0.0016706571345068682,0.05193790607225557,-0.4,0
1Lmy7qwmSMc,IVE 아이브 'BLACKHOLE' MV,10,2026-02-23 09:00:12+00:00,4122218,217981,14602,CA,vi,9,0.052879542032954106,0.0035422677791421995,0.0564218098120963,0.0,1
zPHLojHUCvk,ENA: Dating Oblivion - Teaser Trailer,24,2026-02-23 22:13:09+00:00,354163,89451,4928,CA,en,22,0.25257014425561114,0.013914496997145382,0.2664846412527565,0.0,0
EN58d013xWY,New Community Event: Unleash the Duke,20,2026-02-23 12:50:00+00:00,2540358,57706,2066,CA,en,12,0.022715695976708795,0.0008132712003583747,0.023528967177067168,0.13636363636363635,1
yjfg9fzTo_8,T.I. - The Right One (Official Audio),23,2026-02-23 22:17:00+00:00,317370,27096,6985,CA,en,22,0.0853766896682106,0.0220090115637899,0.1073857012320005,0.2857142857142857,0
4g8OciWNJn4,"Scream 7 | Final Trailer (2026 Movie) – Neve Campbell, Courteney Cox",1,2026-02-23 14:00:03+00:00,869700,7597,965,CA,en,14,0.008735196044613085,0.0011095780154076118,0.009844774060020697,0.0,1
m8iJCE-o29A,Bernard Picks My Operator in Rainbow Six Siege,20,2026-02-24 01:23:21+00:00,316896,12008,712,CA,de,1,0.037892557810764414,0.0022467939008381298,0.040139351711602544,0.0,0
s6PYbWt6i3Q,Apekz - Tuldok,10,2026-02-23 10:28:40+00:00,667661,40946,7889,CA,lv,10,0.06132752998902138,0.011815876620021239,0.07314340660904262,0.0,0
czuNF3JO9fk,"The Mummy Returns - Official 25th Anniversary Trailer (2026) Brendan Fraser, Rachel Weisz",24,2026-02-24 00:00:43+00:00,57393,1621,170,CA,en,0,0.028243862491941527,0.002962033697489241,0.031205896189430767,0.0,0
p7XwXHTIPcA,Trading a NOOBINI to a DRAGON in 1 Hour in Steal a Brainrot..,20,2026-02-23 18:40:23+00:00,557897,9671,1401,CA,en,18,0.01733474100057896,0.0025112162280851126,0.01984595722866407,0.0,0
VMHBAKsoMDA,Money Magnet : Kulwinder Sohi ft. J Hind | Deep Jandu | New Punjabi Song 2026 | Latest Punjabi Songs,10,2026-02-24 02:34:39+00:00,32427,5395,2109,CA,de,2,0.1663737009282388,0.06503839393098344,0.23141209485922226,0.21212121212121213,0
wY1V7rEAQ3o,"Subedaar - Official Trailer | Anil Kapoor, Radhikka Madan, Aditya Rawal, Mona Singh, Saurabh Shukla",24,2026-02-23 13:48:08+00:00,921603,15401,759,CA,id,13,0.016711100115776534,0.0008235650274575929,0.017534665143234127,0.0,1
eZLhOnt2m7k,"""That Isn't Me, Bro""",20,2026-02-23 14:12:24+00:00,608567,37256,2975,CA,en,14,0.061219224834734715,0.004888533226415497,0.06610775806115021,0.0,0
Z2-_EYDUFAk,Aaya Sher - Song Promo | The Paradise | Nani | Anirudh Ravichander | Srikanth Odela,10,2026-02-23 05:37:00+00:00,2423362,148177,1775,CA,en,5,0.06114521891487941,0.0007324535088030596,0.06187767242368247,0.0,1
BCQwSlYlEe8,Thaai Kizhavi - Official Trailer | Radikaa Sarathkumar | Sivakumar Murugesan | Nivas K Prasanna,1,2026-02-23 11:30:09+00:00,861683,28302,835,CA,et,11,0.032845025374760785,0.0009690338558379358,0.03381405923059872,0.0,1
xPaKRV76Tlc,Shrouded Sky Update | ARC Raiders,20,2026-02-23 17:01:23+00:00,355726,16909,1434,CA,en,17,0.04753377599613185,0.004031192547072747,0.0515649685432046,0.0,0
QWFIz75ad6I,NCT JNJM 엔시티 제노재민 'BOTH SIDES' MV,10,2026-02-23 09:00:09+00:00,1120429,150852,8543,CA,ko,9,0.1346377146610807,0.007624758016795352,0.14226247267787606,0.0,1
Etto7UB3Q5Q,Ishqa'n De Lekhe (Official Trailer) | Gurnam Bhullar | Isha Malviya | New Punjabi Movie 2026,10,2026-02-23 04:35:30+00:00,887747,12498,537,CA,en,4,0.014078335381589575,0.0006049020723246601,0.014683237453914234,0.13636363636363635,1
wsTZxwEVHkE,This Might Be The Scariest Demo Ever…,20,2026-02-23 23:01:12+00:00,234509,9242,572,CA,en,23,0.03941000132191089,0.002439138796378817,0.041849140118289704,0.0,0
i6QaYhTXwpU,*NSYNC - Bye Bye Bye // Lyrics / Sub. Español,22,2026-02-16 22:00:48+00:00,796193,3838,25,CA,es,22,0.004820439265354004,3.1399421999439837e-05,0.004851838687353443,0.0,1
lDUD3omAlHA,[Official Trailer] Girl Rules กฎหลัก...ห้ามรักเธอ,24,2026-02-23 09:01:06+00:00,509580,58268,3353,CA,th,9,0.11434514698379057,0.006579928568625142,0.12092507555241572,0.0,0
-UmAXOPIAi4,I Built a Secret Room to Hide From My BABYSITTER!,24,2026-02-23 15:00:00+00:00,340972,4735,1007,CA,en,15,0.013886770761235527,0.002953321680372582,0.01684009244160811,-0.5,0
Geh1ZEjkaeM,"ITZY ""THAT'S A NO NO"" (FULL CAM VER.) @ 'TUNNEL VISION' in SEOUL",24,2026-02-23 11:00:11+00:00,317975,31715,1179,CA,en,11,0.09974054564038053,0.0037078386665618367,0.10344838430694236,-0.175,0
C7VFe2YNFm8,DC Next Level - Trailer,24,2026-02-23 18:00:12+00:00,174662,10251,484,CA,en,18,0.05869049936448684,0.0027710664025374725,0.06146156576702431,0.0,0
6GYZvR3jDak,Testing FAKE Survive Lava For Brainrots Games!,20,2026-02-23 23:50:32+00:00,181954,6428,1212,CA,en,23,0.03532761027512448,0.006661024214911461,0.041988634490035946,-0.625,0
vZJXqv48lIc,Taylor Swift - Opalite (BUNT. Remix) (Visualizer),10,2026-02-23 19:30:18+00:00,167775,17750,1463,CA,en,19,0.1057964535836686,0.008720011920727164,0.11451646550439577,0.0,0
cFYHCAEvZr8,"SHE DANCES Trailer (2026) Ethan Hawke, Steve Zahn",24,2026-02-23 16:01:00+00:00,52744,639,35,CA,en,16,0.012115122099196117,0.0006635825875929015,0.012778704686789018,0.0,0
IdeA-KNqG3M,"give your prime, not to infume, but to me",20,2026-02-24 05:57:02+00:00,126577,1709,28,CA,en,5,0.013501663019347908,0.0002212092244246585,0.013722872243772565,0.0,0
Tjgk3Qx4cQk,Boney M. - Rasputin (Lyrics),10,2026-02-16 13:01:02+00:00,161674,595,15,CA,en,13,0.0036802454321659636,9.277929660922598e-05,0.0037730247287751898,0.0,0
SArhNp6p4jM,AVENGERS DOOMSDAY TRAILER & Post Credit Deleted Scene Breakdown,24,2026-02-22 23:19:26+00:00,352245,8064,643,CA,en,23,0.022893156751692713,0.0018254340019020852,0.0247185907535948,0.0,0
iBJ-DurxcoM,"ChatGPT HITS 5,000 CHESS ELO",24,2026-02-23 21:08:00+00:00,134354,8310,648,CA,en,21,0.061851526564151424,0.004823079327746104,0.06667460589189753,0.0,0
x-lBaYiglJ0,Ik Kudi (Official Video) Gur Sidhu | Nikeet Dhillon | Kaptaan | New Punjabi Song 2026,10,2026-02-24 04:30:07+00:00,123892,18587,637,CA,id,4,0.15002582894779323,0.005141574920091692,0.15516740386788494,0.13636363636363635,0
pDgBfCumyyI,WEDNESDAY Season 3 Teaser Trailer (2026),1,2026-02-23 14:06:49+00:00,55146,829,70,CA,en,14,0.015032821963515033,0.0012693577050012694,0.0163021796685163,0.0,0
i4sWgov4sWU,Disarming A Bomb With Jynxzi Is IMPOSSIBLE.,20,2026-02-22 18:21:21+00:00,768823,24263,1502,CA,en,18,0.03155862922935448,0.001953635622243351,0.033512264851597834,-0.6666666666666666,1
8xb_P7ureNU,XG - ROCK THE BOAT (Official Music Video),10,2026-02-22 11:00:24+00:00,1443743,141527,6759,CA,ca,11,0.09802783459383006,0.004681581140133667,0.10270941573396374,0.0,1
Dh05dCUlo3E,ON A ATTENDU 1 MOIS POUR FINIR CETTE PARTIE (Super Mario Party Jamboree),20,2026-02-23 17:00:20+00:00,170797,9562,142,CA,en,17,0.0559845898932651,0.0008313963360012178,0.05681598622926632,0.3333333333333333,0
